NE215PU	54.96306	-1.71147
NE215RW	54.95435	-1.72477
NE216AR	54.95316	-1.72833
NE332LS	54.99889	-1.42774
NE334JT	54.98418	-1.43162
NE334SU	54.97784	-1.43534
NE347TD	54.98461	-1.40015
NE391HX	54.91932	-1.74846
NE391JT	54.92031	-1.74496
NE392DB	54.92189	-1.77117
NE392JY	54.92127	-1.75574
NE403LU	54.97135	-1.76282
NE403SY	54.97992	-1.79068
NE404AA	54.95692	-1.78211
NE404NB	54.96678	-1.78912
NE404NQ	54.96736	-1.78899
NE81BG	54.96243	-1.60469
NE81BQ	54.96353	-1.59988
NE81BX	54.96307	-1.60054
NE81EJ	54.95805	-1.59985
NE81PH	54.95742	-1.61674
NE81PL	54.95992	-1.60689
NE81QB	54.95686	-1.61098
NE81XX	54.95389	-1.61413
NE81YN	54.95117	-1.61355
NE82JR	54.96772	-1.60201
NE82PW	54.95570	-1.62247
NE82XD	54.95298	-1.61648
NE83BA	54.96923	-1.59807
NE83HE	54.95702	-1.59385
NE83NN	54.95663	-1.58822
NE83RR	54.95241	-1.59440
NE84AR	54.95038	-1.59873
NE84JB	54.95051	-1.60024
NE84LH	54.95251	-1.60511
NE84LN	54.95118	-1.60129
NE84QU	54.94823	-1.61111
NE95EY	54.93503	-1.59905
NE95RD	54.93854	-1.58778
NE96BR	54.93700	-1.60181
NE96HT	54.93041	-1.59760
NE96JA	54.93181	-1.59830
NE96RR	54.93448	-1.57885
NE96SS	54.93331	-1.57398
NE96XS	54.93353	-1.58763
NE97JL	54.92489	-1.57378
NE97YA	54.91744	-1.56590
NG146FG	53.03655	-1.08309
NG146FS	53.03568	-1.07691
NG146JX	53.03826	-1.08441
NG146JZ	53.04165	-1.08709
NG150BS	53.07104	-1.22407
NG155EY	53.03795	-1.20434
NG35HE	52.97628	-1.13661
NG36FY	52.98048	-1.10887
NG41BJ	52.96577	-1.08927
NG41EE	52.96647	-1.09353
NG41FP	52.96628	-1.09634
NG41JB	52.96603	-1.11060
NG41RL	52.97010	-1.10016
NG42LJ	52.96425	-1.07566
NG42NN	52.96341	-1.07659
NG43DA	52.96657	-1.08428
NG44HX	52.98162	-1.09373
NG44HY	52.98056	-1.09192
NG54HT	52.99258	-1.13472
NG54PH	52.99049	-1.12267
NG56AA	52.99596	-1.13752
NG56BX	52.99962	-1.14454
NG56HJ	53.00033	-1.14151
NG57DN	53.00444	-1.12948
NG57DQ	53.00503	-1.12912
NG57EE	53.00618	-1.12748
NG57EL	53.00205	-1.12884
NG57JX	53.00242	-1.11186
NG58GX	53.00992	-1.13047
NG59QP	53.01208	-1.15832
NG68TQ	53.02274	-1.17775
NN112ND	52.26792	-1.12098
NN113AF	52.22700	-1.18155
NN113RB	52.16884	-1.20901
NN113RL	52.17112	-1.20587
NN113YY	52.19988	-1.21962
NN114BL	52.25800	-1.15934
NN114BT	52.25772	-1.15993
NN114JS	52.25672	-1.14757
NN114NS	52.25624	-1.18704
NN114XG	52.25900	-1.16000
NN116DH	52.17683	-1.29780
NN11DE	52.23739	-0.89463
NN11RS	52.23695	-0.89947
NN126AD	52.13303	-0.98882
NN126BT	52.13288	-0.98933
NN126BX	52.13217	-0.98921
NN127TW	52.09392	-0.88178
NN128BL	52.14372	-1.02258
NN128JF	52.18209	-1.07887
NN12BA	52.23852	-0.89160
NN12JL	52.24139	-0.90292
NN12JW	52.24088	-0.90349
NN12SN	52.23997	-0.90126
NN12TE	52.24229	-0.89978
NN135QJ	52.08650	-1.14209
NN136AJ	52.02799	-1.15149
NN136EN	52.03074	-1.14915
NN13BG	52.24315	-0.89185
NN13HW	52.24286	-0.89593
NN13JL	52.24278	-0.88981
NN13LJ	52.24341	-0.88623
NN13RS	52.24561	-0.89608
NN14AH	52.24079	-0.88653
NN14BS	52.24477	-0.88368
NN15LL	52.24385	-0.86999
NN15NS	52.23377	-0.88316
NN26HS	52.25063	-0.90086
NN27HJ	52.25374	-0.87648
NN27NU	52.26356	-0.87924
NN27NX	52.26391	-0.88146
NN27QB	52.26108	-0.89008
NN27SH	52.26331	-0.89968
NN32QY	52.25785	-0.86741
NN32RA	52.25886	-0.86410
NN32SJ	52.25389	-0.86257
NN32TH	52.25664	-0.85336
NN36NS	52.26680	-0.86057
NN37AX	52.29050	-0.84134
NN38JZ	52.25704	-0.83546
NN38QH	52.26535	-0.81844
NN39TW	52.25143	-0.83116
NN40RZ	52.21507	-0.91548
NN45DW	52.18967	-0.88709
NN46ED	52.20162	-0.88207
NN48AW	52.22517	-0.88947
NN48RR	52.22956	-0.89118
NN48SX	52.22641	-0.91686
NN49PS	52.22123	-0.92836
NN49UF	52.21884	-0.92887
NN49UG	52.22026	-0.92795
